Code,PR_Batch,EHI_number,IN Code (from EHI_number),ENA accession,Raw data (GB),species,Reference genome,Reference genome species,Reference genome closeness,Number of previous preprocessings,alias_bam,alias_fastq,Autonumber1,Autonumber2,AB (Assembly+Binning),reads_pre_fastp,reads_post_fastp,bases_pre_fastp,bases_post_fastp,adapter_trimmed_reads,adapter_trimmed_bases,host_reads,metagenomic_bases,host_bases,reads_lost_fastp_percent,bases_lost_fastp_percent,adapter_percent,host_percent,singlem_fraction,Indexed library molarity,Adaptor/library ratio,Index (from Sequence alias),IN Code (from Sequence alias),Volume (ul) (from Sequence alias),ENA_run_accession,ENA_sample_accession,ENA_experiment_accession,ENA_project_accession,analysis_code,project,analysis_center,analysis_date,file_name_bam,file_name_fastq1,file_name_fastq2,analysis_protocol,latitude,longitude,geocache,geographic location,Initial DNA for library (from IN Code) (from EHI_number),region,sample_type,bacterial_archaeal_bases,AB (Assembly+Binning) 2,Number of assemblies,Number of MAGs,kappa,C,LR,modelR,LRstar,diversity,Submit_PR,nonpareil_estimated_coverage,number_bins,assembly_batches,status,host_bam_url,sex,order,country
PR01558,PRB0068,EHI00981,ABP28E1L1I1,,5.81,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI00981G1,EHI00981M1,1558,01558,,38731564,38145812,5809734600,5485954848,6769787,248146783,35227590,0,5485954848,2%,6%,4%,100%,0%,29.29,0.41,37,ABP28E1L1I1,2.41,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI00981_G.bam,EHI00981_M_1.fq.gz,EHI00981_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,55.006,-3.362,,"55.00613,-3.3617877",200.0,"Scotland, Dumfries & Galloway",Oral swab,0.0,,0,0,0.7742,0.7914,185050098,0.9993,964765912,16.9442,,19.181%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI00981_G.bam,Male,Rodentia,United Kingdom
PR01559,PRB0068,EHI00989,ABN46E1L1I1,,5.77,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI00989G1,EHI00989M1,1559,01559,,38459150,37624114,5768872500,5416175309,7067145,240074439,33144738,0,5416175309,2%,6%,4%,100%,0%,31.38,0.27,71,ABN46E1L1I1,2.25,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI00989_G.bam,EHI00989_M_1.fq.gz,EHI00989_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,57.157,-2.123,,"57.156742,-2.1229207",20.1,"Scotland, Aberdeen",Oral swab,0.0,,0,0,0.6602,0.6841,301844092,0.9998,18433696071,17.7090,,1.637%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI00989_G.bam,Female,Rodentia,United Kingdom
PR01560,PRB0068,EHI00992,AB10E1L1I1,,4.84,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI00992G1,EHI00992M1,1560,01560,,32285586,31677852,4842837900,4562145119,5469107,201012992,30715240,0,4562145119,2%,6%,4%,100%,0%,32.23,0.45,30,AB10E1L1I1,2.19,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI00992_G.bam,EHI00992_M_1.fq.gz,EHI00992_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",191.8,Wales,Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI00992_G.bam,Female,Rodentia,United Kingdom
PR01561,PRB0068,EHI01000,AA96E1L1I1,,4.26,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01000G1,EHI01000M1,1561,01561,,28409258,27554178,4261388700,3957755091,5130735,184371829,27067064,0,3957755091,3%,7%,4%,100%,0%,34.15,0.32,6,AA96E1L1I1,2.07,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01000_G.bam,EHI01000_M_1.fq.gz,EHI01000_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",200.0,Wales,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01000_G.bam,Male,Rodentia,United Kingdom
PR01562,PRB0068,EHI01005,AAL46E1L1I1,,7.76,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01005G1,EHI01005M1,1562,01562,,51750914,50147428,7762637100,7183814170,10361741,375924482,37901970,1699759854,5484054316,3%,7%,5%,76%,53%,36.60,0.26,84,AAL46E1L1I1,1.93,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01005_G.bam,EHI01005_M_1.fq.gz,EHI01005_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,41.250,-75.890,,"41.25,-75.89",8.2,PA - Eastern,Oral swab,901830665.0,EHA01240,1,0,0.4966,0.5274,849880818,0.9995,24667125169,20.3110,,3.445%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01005_G.bam,Female,Rodentia,United States
PR01563,PRB0068,EHI01009,ABZ51E1L1I1,,5.52,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01009G1,EHI01009M1,1563,01563,,36806408,35126412,5520961200,4938874396,8920254,367229160,34485140,0,4938874396,5%,11%,7%,100%,0%,38.45,0.47,26,ABZ51E1L1I1,1.84,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01009_G.bam,EHI01009_M_1.fq.gz,EHI01009_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,51.070,-114.138,,"51.070495,-114.138179",200.0,Calgary,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01009_G.bam,Male,Rodentia,Canada
PR01564,PRB0068,EHI01011,ABO06E1L1I1,,4.87,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01011G1,EHI01011M1,1564,01564,,32487296,31909940,4873094400,4641465330,4357680,151734386,29188048,0,4641465330,2%,5%,3%,100%,0%,39.78,0.28,16,ABO06E1L1I1,1.77,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01011_G.bam,EHI01011_M_1.fq.gz,EHI01011_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,57.178,-2.137,,"57.177748,-2.1372314",196.6,"Scotland, Aberdeen",Oral swab,0.0,,0,0,0.5579,0.5866,175942186,0.9998,31509986339,17.8996,,0.558%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01011_G.bam,Female,Rodentia,United Kingdom
PR01565,PRB0068,EHI01012,ABZ31E1L1I1,,4.98,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01012G1,EHI01012M1,1565,01565,,33196856,32071716,4979528400,4589502210,6240404,235773353,31505192,0,4589502210,3%,8%,5%,100%,0%,41.03,0.35,24,ABZ31E1L1I1,1.72,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01012_G.bam,EHI01012_M_1.fq.gz,EHI01012_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,51.075,-114.135,,"51.075041,-114.135496",200.0,Calgary,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01012_G.bam,Male,Rodentia,Canada
PR01566,PRB0068,EHI01013,ABG46E1L1I1,,7.01,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01013G1,EHI01013M1,1566,01566,,46705942,45546752,7005891300,6587292636,7860863,280125087,19027158,3802137962,2785154674,2%,6%,4%,42%,7%,41.32,0.23,86,ABG46E1L1I1,1.71,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01013_G.bam,EHI01013_M_1.fq.gz,EHI01013_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,36.003,-78.941,,"36.002686,-78.940888",6.0,"Durham, NC",Oral swab,255608444.0,EHA01241,1,0,0.8044,0.8196,1901051376,0.9995,42986099686,17.8973,,4.422%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01013_G.bam,Male,Rodentia,United States
PR01567,PRB0068,EHI01015,ABP10E1L1I1,,5.40,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01015G1,EHI01015M1,1567,01567,,35971778,35367408,5395766700,5100484708,6010324,216446549,33205804,0,5100484708,2%,5%,4%,100%,0%,41.63,0.32,36,ABP10E1L1I1,1.70,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01015_G.bam,EHI01015_M_1.fq.gz,EHI01015_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,55.006,-3.362,,"55.00613,-3.3617877",200.0,"Scotland, Dumfries & Galloway",Oral swab,0.0,,0,0,0.4717,0.5031,133932215,0.9990,12087382713,18.5382,,1.108%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01015_G.bam,Female,Rodentia,United Kingdom
PR01568,PRB0068,EHI01017,ABO53E1L1I1,,7.09,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01017G1,EHI01017M1,1568,01568,,47233660,46358684,7085049000,6690602480,7667126,278129496,44998384,0,6690602480,2%,6%,4%,100%,0%,42.38,0.29,17,ABO53E1L1I1,1.67,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01017_G.bam,EHI01017_M_1.fq.gz,EHI01017_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,55.006,-3.362,,"55.00613,-3.3617877",200.0,"Scotland, Dumfries & Galloway",Oral swab,0.0,,0,0,0.6398,0.6648,70658122,0.9991,1289048178,16.9745,,5.481%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01017_G.bam,Female,Rodentia,United Kingdom
PR01569,PRB0068,EHI01023,ABO02E1L1I1,,7.70,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01023G1,EHI01023M1,1569,01569,,51331626,50477818,7699743900,7267635156,8871607,322129698,49502650,0,7267635156,2%,6%,4%,100%,0%,45.12,0.25,1,ABO02E1L1I1,1.56,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01023_G.bam,EHI01023_M_1.fq.gz,EHI01023_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,57.178,-2.137,,"57.177748,-2.1372314",200.0,"Scotland, Aberdeen",Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01023_G.bam,Male,Rodentia,United Kingdom
PR01570,PRB0068,EHI01024,ABZ38E1L1I1,,4.50,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01024G1,EHI01024M1,1570,01570,,30018750,29259284,4502812500,4143168937,6754382,265416300,28778996,0,4143168937,3%,8%,6%,100%,0%,45.84,0.54,25,ABZ38E1L1I1,1.54,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01024_G.bam,EHI01024_M_1.fq.gz,EHI01024_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,51.070,-114.138,,"51.070495,-114.138179",200.0,Calgary,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01024_G.bam,Male,Rodentia,Canada
PR01571,PRB0068,EHI01028,ABG19E1L1I1,,7.20,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01028G1,EHI01028M1,1571,01571,,47969202,46958160,7195380300,6722964149,9439381,344000065,45884210,0,6722964149,2%,7%,5%,100%,0%,49.51,0.17,70,ABG19E1L1I1,1.43,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01028_G.bam,EHI01028_M_1.fq.gz,EHI01028_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,36.003,-78.941,,"36.002686,-78.940888",81.8,"Durham, NC",Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01028_G.bam,Female,Rodentia,United States
PR01572,PRB0068,EHI01029,AA01E1L1I1,,5.97,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01029G1,EHI01029M1,1572,01572,,39769596,39169888,5965439400,5626493446,7263350,260949468,38433896,0,5626493446,2%,6%,4%,100%,0%,50.63,0.26,5,AA01E1L1I1,1.39,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01029_G.bam,EHI01029_M_1.fq.gz,EHI01029_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",200.0,Wales,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01029_G.bam,Male,Rodentia,United Kingdom
PR01573,PRB0068,EHI01032,AB07E1L1I1,,7.96,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01032G1,EHI01032M1,1573,01573,,53058328,52088818,7958749200,7526231680,8694243,295545145,50788736,0,7526231680,2%,5%,4%,100%,0%,52.89,0.20,68,AB07E1L1I1,1.33,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01032_G.bam,EHI01032_M_1.fq.gz,EHI01032_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",104.6,Wales,Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01032_G.bam,Male,Rodentia,United Kingdom
PR01574,PRB0068,EHI01034,ABN91E1L1I1,,5.63,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01034G1,EHI01034M1,1574,01574,,37517750,36946816,5627662500,5348220016,5829550,202004136,35782370,0,5348220016,2%,5%,4%,100%,0%,53.60,0.22,7,ABN91E1L1I1,1.32,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01034_G.bam,EHI01034_M_1.fq.gz,EHI01034_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,57.174,-2.126,,"57.17351,-2.1263006",200.0,"Scotland, Aberdeen",Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01034_G.bam,Male,Rodentia,United Kingdom
PR01575,PRB0068,EHI01035,ABO04E1L1I1,,6.79,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01035G1,EHI01035M1,1575,01575,,45260690,44344694,6789103500,6376725670,8205205,291216418,43046850,0,6376725670,2%,6%,4%,100%,0%,55.25,0.16,72,ABO04E1L1I1,1.28,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01035_G.bam,EHI01035_M_1.fq.gz,EHI01035_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,57.178,-2.137,,"57.177748,-2.1372314",99.6,"Scotland, Aberdeen",Oral swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01035_G.bam,Female,Rodentia,United Kingdom
PR01576,PRB0068,EHI01036,ABZ35E1L1I1,,7.45,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01036G1,EHI01036M1,1576,01576,,49648236,47317528,7447235400,6328072159,19965023,850636360,46389544,0,6328072159,5%,15%,11%,100%,0%,57.48,0.51,4,ABZ35E1L1I1,1.23,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01036_G.bam,EHI01036_M_1.fq.gz,EHI01036_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,51.075,-114.135,,"51.075041,-114.135496",200.0,Calgary,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01036_G.bam,Male,Rodentia,Canada
PR01577,PRB0068,EHI01039,AA05E1L1I1,,6.46,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01039G1,EHI01039M1,1577,01577,,43045350,42068230,6456802500,6044993048,7768930,284871930,33386720,1205601465,4839391583,2%,6%,4%,80%,18%,62.21,0.17,64,AA05E1L1I1,1.13,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01039_G.bam,EHI01039_M_1.fq.gz,EHI01039_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",53.5,Wales,Oral swab,218368633.0,EHA01242,1,0,0.6637,0.6875,602803193,0.9999,35985494872,18.3356,,1.675%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01039_G.bam,Male,Rodentia,United Kingdom
PR01578,PRB0068,EHI01041,ABZ25E1L1I1,,6.87,Sciurus carolinensis,G0002,Sciurus carolinensis,Same,1,EHI01041G1,EHI01041M1,1578,01578,,45783960,44873244,6867594000,6380297344,9717593,378356897,44008410,0,6380297344,2%,7%,6%,100%,0%,92.44,0.21,3,ABZ25E1L1I1,0.76,,,,PRJEB51867,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus carolinensis,EHI,2023-06-08,EHI01041_G.bam,EHI01041_M_1.fq.gz,EHI01041_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,51.075,-114.135,,"51.075041,-114.135496",200.0,Calgary,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0068/EHI01041_G.bam,Male,Rodentia,Canada
PR01579,PRB0069,EHI00860,ABW35E1L1I1,,0.18,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00860G1,EHI00860M1,1579,01579,,1230058,1141464,184508700,154314546,454212,19778565,1012809,0,154314546,7%,16%,11%,100%,0%,1.78,7.08,96,ABW35E1L1I1,9.91,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00860_G.bam,EHI00860_M_1.fq.gz,EHI00860_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,52.488,13.470,,"52.488206,13.47033",85.9,Berlin,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00860_G.bam,Female,Rodentia,Germany
PR01580,PRB0069,EHI00870,ABS39E1L1I1,,0.00,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00870G1,EHI00870M1,1580,01580,,6,6,900,900,0,0,0,0,900,0%,0%,0%,100%,0%,6.45,1.54,21,ABS39E1L1I1,2.74,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00870_G.bam,EHI00870_M_1.fq.gz,EHI00870_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,143.187,42.906,,"143.18679,42.906363",196.8,Hokkaido,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00870_G.bam,Male,Rodentia,Japan
PR01581,PRB0069,EHI00872,ABS08E1L1I1,,2.58,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00872G1,EHI00872M1,1581,01581,,17231698,16906314,2584754700,2424778986,3183110,114390869,15792964,0,2424778986,2%,6%,4%,100%,0%,7.18,2.24,120,ABS08E1L1I1,2.46,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00872_G.bam,EHI00872_M_1.fq.gz,EHI00872_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,143.173,42.876,,"143.173171,42.876258",37.4,Hokkaido,Anal/cloacal swab,0.0,,0,0,0.9139,0.9210,71580002,0.9983,105022594,15.5879,,68.157%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00872_G.bam,Male,Rodentia,Japan
PR01582,PRB0069,EHI00873,AA75E1L1I1,,6.48,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00873G1,EHI00873M1,1582,01582,,43214520,41026484,6482178000,5872327315,9832644,381605970,18799484,3174500277,2697827038,5%,9%,6%,46%,74%,7.35,1.47,92,AA75E1L1I1,2.40,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00873_G.bam,EHI00873_M_1.fq.gz,EHI00873_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",2.2,Wales,Oral swab,2346886393.0,EHA01243,1,0,0.8477,0.8598,1587253482,0.9973,9892616954,17.3710,,16.045%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00873_G.bam,Female,Rodentia,United Kingdom
PR01583,PRB0069,EHI00887,ABW38E1L1I1,,4.30,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00887G1,EHI00887M1,1583,01583,,28650548,27873578,4297582200,4017846894,4658022,172268599,27404672,0,4017846894,3%,7%,4%,100%,0%,9.18,1.24,61,ABW38E1L1I1,1.92,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00887_G.bam,EHI00887_M_1.fq.gz,EHI00887_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,52.488,13.470,,"52.488206,13.47033",97.2,Berlin,Tissue,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00887_G.bam,Female,Rodentia,Germany
PR01584,PRB0069,EHI00888,AB12E1L1I1,,5.75,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00888G1,EHI00888M1,1584,01584,,38354416,37650608,5753162400,5429195794,6426166,230687615,8408581,4200753878,1228441916,2%,6%,4%,23%,6%,9.23,0.94,31,AB12E1L1I1,1.91,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00888_G.bam,EHI00888_M_1.fq.gz,EHI00888_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,53.196,-4.186,,"53.196341,-4.1856301",25.7,Wales,Oral swab,237089797.0,EHA01244,1,0,0.8015,0.8169,2100355255,0.9994,52073777651,17.9182,,4.033%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00888_G.bam,Female,Rodentia,United Kingdom
PR01585,PRB0069,EHI00890,ABS93E1L1I1,,6.58,Sciurus vulgaris,G0008,Sciurus vulgaris,Same,1,EHI00890G1,EHI00890M1,1585,01585,,43862382,42968426,6579357300,6269877964,6266396,179723288,31779872,1591542124,4678335840,2%,5%,3%,75%,56%,9.32,1.17,80,ABS93E1L1I1,1.89,,,,ERP142116,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Sciurus vulgaris,EHI,2023-06-08,EHI00890_G.bam,EHI00890_M_1.fq.gz,EHI00890_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,143.091,42.736,,"143.091014,42.735829",9.1,Hokkaido,Oral swab,884362980.0,EHA01245,1,0,0.7392,0.7586,795771506,0.9971,7710266242,17.9460,,10.321%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0069/EHI00890_G.bam,Male,Rodentia,Japan
